,propertyName,amenitytype,amenity
5869,Excelsior,Living Space,"•
Tile Floors"
5870,Excelsior,Living Space,"•
Vinyl Flooring"
5871,Excelsior,Living Space,"•
Dining Room"
5872,Excelsior,Living Space,"•
Office"
5873,Excelsior,Living Space,"•
Den"
5874,Excelsior,Living Space,"•
Built-In Bookshelves"
5875,Excelsior,Living Space,"•
Vaulted Ceiling"
5876,Excelsior,Living Space,"•
Bay Window"
5877,Excelsior,Living Space,"•
Views"
5878,Excelsior,Living Space,"•
Skylight"
5879,Excelsior,Living Space,"•
Walk-In Closets"
5880,Excelsior,Living Space,"•
Linen Closet"
5881,Excelsior,Living Space,"•
Loft Layout"
5882,Excelsior,Living Space,"•
Double Pane Windows"
5883,Excelsior,Living Space,"•
Window Coverings"
5884,Excelsior,Living Space,"•
Wet Bar"
5885,Excelsior,Security,"•
Controlled Access"
5886,Excelsior,Security,"•
Property Manager on Site"
5887,Koi,Unique Features,"•
24-Hour Coffee & Tea Station"
5888,Koi,Unique Features,"•
Abundant Natural Light"
5889,Koi,Unique Features,"•
Air Conditioning Units for Rent"
5890,Koi,Unique Features,"•
Bicycle Storage"
5891,Koi,Unique Features,"•
Courtesy Patrol"
5892,Koi,Unique Features,"•
Granite Countertops"
5893,Koi,Unique Features,"•
High Ceilings"
5894,Koi,Unique Features,"•
High Speed Internet Access"
5895,Koi,Unique Features,"•
LEED Certified"
5896,Koi,Unique Features,"•
Luxurious Bathrooms with Optimal Counterspace"
5897,Koi,Unique Features,"•
Rich Vinyl Plank Flooring"
5898,Koi,Unique Features,"•
Spacious Walk-In Closets in Select Homes"
5899,Koi,Unique Features,"•
Stainless Steel Appliances"
5900,Koi,Unique Features,"•
Surrounding Territory Views in Select Homes"
5901,Koi,Unique Features,"•
Washer & Dryer"
5902,Koi,Pet Policy,"•
2 Pet Limit"
5903,Koi,Property Information,"•
Built in 2013"
5904,Koi,Property Information,"•
166 Units/6 Stories"
5905,Koi,Lease Length,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16"
5906,Koi,Services,"•
Maintenance on site"
5907,Koi,Services,"•
Recycling"
5908,Koi,Services,"•
Online Services"
5909,Koi,Services,"•
Planned Social Activities"
5910,Koi,Services,"•
Car Charging Station"
5911,Koi,Services,"•
Public Transportation"
5912,Koi,Interior,"•
Elevator"
5913,Koi,Interior,"•
Clubhouse"
5914,Koi,Interior,"•
Lounge"
5915,Koi,Interior,"•
Disposal Chutes"
5916,Koi,Outdoor Space,"•
Gated"
5917,Koi,Outdoor Space,"•
Sundeck"
5918,Koi,Outdoor Space,"•
Balcony"
5919,Koi,Outdoor Space,"•
Grill"
5920,Koi,Fitness & Recreation,"•
Fitness Center"
5921,Koi,Features,"•
High Speed Internet Access"
5922,Koi,Features,"•
Washer/Dryer - In Unit"
5923,Koi,Features,"•
Heating"
5924,Koi,Features,"•
Cable Ready"
5925,Koi,Features,"•
Storage Units"
5926,Koi,Features,"•
Tub/Shower"
5927,Koi,Kitchen,"•
Dishwasher"
5928,Koi,Kitchen,"•
Disposal"
5929,Koi,Kitchen,"•
Ice Maker"
5930,Koi,Kitchen,"•
Granite Countertops"
5931,Koi,Kitchen,"•
Eat-in Kitchen"
5932,Koi,Kitchen,"•
Kitchen"
5933,Koi,Kitchen,"•
Microwave"
5934,Koi,Kitchen,"•
Refrigerator"
5935,Koi,Living Space,"•
Hardwood Floors"
5936,Koi,Living Space,"•
Office"
5937,Koi,Living Space,"•
Sunroom"
5938,Koi,Living Space,"•
Vaulted Ceiling"
5939,Koi,Living Space,"•
Views"
5940,Koi,Living Space,"•
Walk-In Closets"
5941,Koi,Living Space,"•
Window Coverings"
5942,Koi,Security,"•
Package Service"
5943,Koi,Security,"•
Property Manager on Site"
5944,The Loop,Unique Features,"•
BBQ/Picnic Area"
5945,The Loop,Unique Features,"•
Efficient Appliances"
5946,The Loop,Unique Features,"•
High Ceilings"
5947,The Loop,Unique Features,"•
Juliet Balcony"
5948,The Loop,Unique Features,"•
Luxury Vinyl Flooring"
5949,The Loop,Unique Features,"•
Off Street Parking"
5950,The Loop,Unique Features,"•
Quartz Countertops"
5951,The Loop,Unique Features,"•
Recycling"
5952,The Loop,Unique Features,"•
Stainless Steel Appliances"
5953,The Loop,Unique Features,"•
Washer/Dryer"
5954,The Loop,Property Information,"•
Built in 2019"
5955,The Loop,Property Information,"•
42 Units/6 Stories"
5956,The Loop,Lease Length,"6, 7, 8, 9, 10, 11, 12"
5957,The Loop,Outdoor Space,"•
Sundeck"
5958,The Loop,Security,"•
Package Service"
5959,The Wilcox,Unique Features,"•
Bark Park"
5960,The Wilcox,Unique Features,"•
BBQ Areas"
5961,The Wilcox,Unique Features,"•
Billiards Table"
5962,The Wilcox,Unique Features,"•
Package Lockers"
5963,The Wilcox,Unique Features,"•
Plank Flooring"
5964,The Wilcox,Unique Features,"•
Quartz Countertops"
5965,The Wilcox,Unique Features,"•
Resident Clubhouse"
5966,The Wilcox,Unique Features,"•
Rooftop Deck"
5967,The Wilcox,Unique Features,"•
Spacious Floor Plans"
5968,The Wilcox,Unique Features,"•
Stainless Steel Appliances"
5969,The Wilcox,Unique Features,"•
State-of-the Art Fitness Center"
5970,The Wilcox,Unique Features,"•
Upgraded Fixtures"
5971,The Wilcox,Unique Features,"•
Washer & Dryer"
5972,The Wilcox,Pet Policy,"•
$250 Deposit"
5973,The Wilcox,Pet Policy,"•
$50 Monthly Pet Rent"
5974,The Wilcox,Pet Policy,"•
3 Pet Limit"
5975,The Wilcox,Property Information,"•
Built in 2017"
5976,The Wilcox,Property Information,"•
132 Units/6 Stories"
5977,The Wilcox,Lease Length,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15"
5978,The Wilcox,Services,"•
Maintenance on site"
5979,The Wilcox,Services,"•
24 Hour Availability"
5980,The Wilcox,Services,"•
Dry Cleaning Service"
5981,The Wilcox,Services,"•
Online Services"
5982,The Wilcox,Services,"•
Pet Play Area"
5983,The Wilcox,Services,"•
Pet Washing Station"
5984,The Wilcox,Interior,"•
Disposal Chutes"
5985,The Wilcox,Interior,"•
Conference Room"
5986,The Wilcox,Outdoor Space,"•
Roof Terrace"
5987,The Wilcox,Outdoor Space,"•
Grill"
5988,The Wilcox,Outdoor Space,"•
Grill"
5989,The Wilcox,Fitness & Recreation,"•
Fitness Center"
5990,The Wilcox,Fitness & Recreation,"•
Bike Storage"
5991,The Wilcox,Features,"•
High Speed Internet Access"
5992,The Wilcox,Features,"•
Wi-Fi"
5993,The Wilcox,Features,"•
Washer/Dryer - In Unit"
5994,The Wilcox,Features,"•
Heating"
5995,The Wilcox,Features,"•
Smoke Free"
5996,The Wilcox,Kitchen,"•
Dishwasher"
5997,The Wilcox,Kitchen,"•
Disposal"
5998,The Wilcox,Kitchen,"•
Ice Maker"
5999,The Wilcox,Kitchen,"•
Stainless Steel Appliances"
6000,The Wilcox,Kitchen,"•
Kitchen"
6001,The Wilcox,Kitchen,"•
Microwave"
6002,The Wilcox,Kitchen,"•
Range"
6003,The Wilcox,Kitchen,"•
Refrigerator"
6004,The Wilcox,Living Space,"•
Hardwood Floors"
6005,The Wilcox,Living Space,"•
Walk-In Closets"
6006,The Wilcox,Security,"•
Package Service"
6007,The Wilcox,Security,"•
Controlled Access"
6008,The Wilcox,Security,"•
Property Manager on Site"
6009,3030 Lake City,Unique Features,"•
BBQ/Picnic Area"
6010,3030 Lake City,Unique Features,"•
Efficient Appliances"
6011,3030 Lake City,Unique Features,"•
Fire pit"
6012,3030 Lake City,Unique Features,"•
Green Building"
6013,3030 Lake City,Unique Features,"•
Large Closets"
6014,3030 Lake City,Unique Features,"•
Off Street Parking"
6015,3030 Lake City,Unique Features,"•
Outdoor lounge w/BBQ"
6016,3030 Lake City,Unique Features,"•
Package Concierge"
6017,3030 Lake City,Unique Features,"•
Patio/Balcony"
6018,3030 Lake City,Unique Features,"•
Quartz Countertops"
6019,3030 Lake City,Unique Features,"•
Recycling"
6020,3030 Lake City,Unique Features,"•
Stainless Steel Appliances"
6021,3030 Lake City,Unique Features,"•
Washer/Dryer"
6022,3030 Lake City,Unique Features,"•
Wood Style Flooring"
6023,3030 Lake City,Pet Policy,"•
2 Pet Limit"
6024,3030 Lake City,Property Information,"•
Built in 1977"
6025,3030 Lake City,Property Information,"•
Renovated in Jan 1983"
6026,3030 Lake City,Property Information,"•
113 Units/3 Stories"
6027,3030 Lake City,Lease Length,"6, 7, 8, 9, 10, 11, 12"
6028,3030 Lake City,Services,"•
Laundry Facilities"
6029,3030 Lake City,Services,"•
Maintenance on site"
6030,3030 Lake City,Services,"•
Recycling"
6031,3030 Lake City,Services,"•
Renters Insurance Program"
6032,3030 Lake City,Services,"•
Laundry Service"
6033,3030 Lake City,Services,"•
Online Services"
6034,3030 Lake City,Services,"•
Planned Social Activities"
6035,3030 Lake City,Services,"•
Pet Play Area"
6036,3030 Lake City,Services,"•
Pet Washing Station"
6037,3030 Lake City,Interior,"•
Business Center"
6038,3030 Lake City,Interior,"•
Lounge"
6039,3030 Lake City,Outdoor Space,"•
Courtyard"
6040,3030 Lake City,Outdoor Space,"•
Balcony"
6041,3030 Lake City,Outdoor Space,"•
Deck"
6042,3030 Lake City,Fitness & Recreation,"•
Walking/Biking Trails"
6043,3030 Lake City,Fitness & Recreation,"•
Media Center/Movie Theatre"
6044,3030 Lake City,Features,"•
High Speed Internet Access"
6045,3030 Lake City,Features,"•
Washer/Dryer - In Unit"
6046,3030 Lake City,Features,"•
Heating"
6047,3030 Lake City,Features,"•
Smoke Free"
6048,3030 Lake City,Features,"•
Cable Ready"
6049,3030 Lake City,Features,"•
Storage Units"
6050,3030 Lake City,Features,"•
Fireplace"
6051,3030 Lake City,Kitchen,"•
Dishwasher"
6052,3030 Lake City,Kitchen,"•
Disposal"
6053,3030 Lake City,Kitchen,"•
Eat-in Kitchen"
6054,3030 Lake City,Kitchen,"•
Kitchen"
6055,3030 Lake City,Kitchen,"•
Range"
6056,3030 Lake City,Kitchen,"•
Refrigerator"
6057,3030 Lake City,Kitchen,"•
Freezer"
6058,3030 Lake City,Living Space,"•
Carpet"
6059,3030 Lake City,Living Space,"•
Walk-In Closets"
6060,3030 Lake City,Living Space,"•
Linen Closet"
6061,3030 Lake City,Security,"•
Controlled Access"
6062,3030 Lake City,Security,"•
Property Manager on Site"
6063,Stack House,Unique Features,"•
Ample Bike Storage"
6064,Stack House,Unique Features,"•
Community Garden"
6065,Stack House,Unique Features,"•
Energy – And Water – Efficient Front Load W&D"
6066,Stack House,Unique Features,"•
Energy Star - Rated Kitchen Appliances"
6067,Stack House,Unique Features,"•
Games Room"
6068,Stack House,Unique Features,"•
Guest Suite Available"
6069,Stack House,Unique Features,"•
High Efficiency Water Fixtures"
6070,Stack House,Unique Features,"•
Indoor Sports Court"
6071,Stack House,Unique Features,"•
Leed Platinum Certified"
6072,Stack House,Unique Features,"•
Media Lounge"
6073,Stack House,Unique Features,"•
On-Site Zip Cars"
6074,Stack House,Unique Features,"•
Parking"
6075,Stack House,Unique Features,"•
Private Patio-Balcony"
6076,Stack House,Unique Features,"•
Quartz Countertops In Kitchen And Bathrooms"
6077,Stack House,Unique Features,"•
Rooftop Deck"
6078,Stack House,Unique Features,"•
Sleek Stainless Steel Appliances"
6079,Stack House,Unique Features,"•
Smoke Free Community"
6080,Stack House,Unique Features,"•
Space Needle Views"
6081,Stack House,Unique Features,"•
Third Floor Pavilion With Billiards Table"
6082,Stack House,Unique Features,"•
Two Community Decks + Grills With Views"
6083,Stack House,Unique Features,"•
Vinyl hardwoods in living areas"
6084,Stack House,Unique Features,"•
Walk In Closets In Many Homes"
6085,Stack House,Pet Policy,"•
$300 Deposit"
6086,Stack House,Pet Policy,"•
$50 Monthly Pet Rent"
6087,Stack House,Pet Policy,"•
2 Pet Limit"
6088,Stack House,Property Information,"•
Built in 2013"
6089,Stack House,Property Information,"•
278 Units/7 Stories"
6090,Stack House,Property Information,"•
Energy Star Rated"
6091,Stack House,Lease Length,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13"
6092,Stack House,Services,"•
Laundry Facilities"
6093,Stack House,Interior,"•
Business Center"
6094,Stack House,Interior,"•
Clubhouse"
6095,Stack House,Outdoor Space,"•
Gated"
6096,Stack House,Fitness & Recreation,"•
Fitness Center"
6097,Stack House,Features,"•
High Speed Internet Access"
6098,Stack House,Features,"•
Washer/Dryer - In Unit"
6099,Stack House,Features,"•
Air Conditioning"
6100,Stack House,Features,"•
Smoke Free"
6101,Stack House,Features,"•
Cable Ready"
6102,Stack House,Kitchen,"•
Disposal"
6103,Stack House,Kitchen,"•
Microwave"
6104,Stack House,Security,"•
Package Service"
6105,Stack House,Security,"•
Controlled Access"
6106,Stack House,Security,"•
Property Manager on Site"
6107,Westhaven Apartments,Unique Features,"•
Accepts Credit Card Payments"
6108,Westhaven Apartments,Unique Features,"•
Accepts Electronic Payments"
6109,Westhaven Apartments,Unique Features,"•
BBQ Area"
6110,Westhaven Apartments,Unique Features,"•
Billiards Table"
6111,Westhaven Apartments,Unique Features,"•
Black Appliances"
6112,Westhaven Apartments,Unique Features,"•
Built-In Storage"
6113,Westhaven Apartments,Unique Features,"•
Cable Ready"
6114,Westhaven Apartments,Unique Features,"•
Carpeting"
6115,Westhaven Apartments,Unique Features,"•
Carport"
6116,Westhaven Apartments,Unique Features,"•
Ceiling Fan"
6117,Westhaven Apartments,Unique Features,"•
Courtesy Patrol"
6118,Westhaven Apartments,Unique Features,"•
Dishwasher"
6119,Westhaven Apartments,Unique Features,"•
Electric Range"
6120,Westhaven Apartments,Unique Features,"•
Fireplace-Wood"
6121,Westhaven Apartments,Unique Features,"•
Garbage Disposal"
6122,Westhaven Apartments,Unique Features,"•
Heat"
6123,Westhaven Apartments,Unique Features,"•
High Speed Internet Access"
6124,Westhaven Apartments,Unique Features,"•
In Unit Washer & Dryer"
6125,Westhaven Apartments,Unique Features,"•
Individual Climate Control"
6126,Westhaven Apartments,Unique Features,"•
King-Sized Bedroom"
6127,Westhaven Apartments,Unique Features,"•
Large Closets"
6128,Westhaven Apartments,Unique Features,"•
Microwave"
6129,Westhaven Apartments,Unique Features,"•
Mountain and Greespace"
6130,Westhaven Apartments,Unique Features,"•
Pet Park"
6131,Westhaven Apartments,Unique Features,"•
Private Balcony"
6132,Westhaven Apartments,Unique Features,"•
Private Patio"
6133,Westhaven Apartments,Unique Features,"•
Refrigerator"
6134,Westhaven Apartments,Unique Features,"•
Street Parking"
6135,Westhaven Apartments,Unique Features,"•
TV Lounge"
6136,Westhaven Apartments,Unique Features,"•
Wheelchair Access"
6137,Westhaven Apartments,Pet Policy,"•
2 Pet Limit"
6138,Westhaven Apartments,Property Information,"•
Built in 1987"
6139,Westhaven Apartments,Property Information,"•
190 Units/3 Stories"
6140,Westhaven Apartments,Lease Length,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18"
6141,Westhaven Apartments,Services,"•
Laundry Facilities"
6142,Westhaven Apartments,Services,"•
Maintenance on site"
6143,Westhaven Apartments,Services,"•
24 Hour Availability"
6144,Westhaven Apartments,Services,"•
Pet Play Area"
6145,Westhaven Apartments,Services,"•
Public Transportation"
6146,Westhaven Apartments,Interior,"•
Business Center"
6147,Westhaven Apartments,Interior,"•
Clubhouse"
6148,Westhaven Apartments,Interior,"•
Lounge"
6149,Westhaven Apartments,Interior,"•
Multi Use Room"
6150,Westhaven Apartments,Interior,"•
Conference Room"
6151,Westhaven Apartments,Outdoor Space,"•
Gated"
6152,Westhaven Apartments,Outdoor Space,"•
Sundeck"
6153,Westhaven Apartments,Outdoor Space,"•
Grill"
6154,Westhaven Apartments,Outdoor Space,"•
Grill"
6155,Westhaven Apartments,Fitness & Recreation,"•
Fitness Center"
6156,Westhaven Apartments,Fitness & Recreation,"•
Sauna"
6157,Westhaven Apartments,Fitness & Recreation,"•
Spa"
6158,Westhaven Apartments,Fitness & Recreation,"•
Pool"
6159,Westhaven Apartments,Features,"•
High Speed Internet Access"
6160,Westhaven Apartments,Features,"•
Washer/Dryer - In Unit"
6161,Westhaven Apartments,Features,"•
Wheelchair Accessible (Rooms)"
6162,Westhaven Apartments,Kitchen,"•
Dishwasher"
6163,Westhaven Apartments,Kitchen,"•
Disposal"
6164,Westhaven Apartments,Kitchen,"•
Kitchen"
6165,Westhaven Apartments,Kitchen,"•
Oven"
6166,Westhaven Apartments,Kitchen,"•
Refrigerator"
6167,Westhaven Apartments,Living Space,"•
Carpet"
6168,Westhaven Apartments,Security,"•
Package Service"
6169,Westhaven Apartments,Security,"•
Property Manager on Site"
6170,Wilsonian,Unique Features,"•
Common Area Wifi"
6171,Wilsonian,Unique Features,"•
Hardwood Floors"
6172,Wilsonian,Unique Features,"•
Historic Renovated Hotel"
6173,Wilsonian,Property Information,"•
Built in 1923"
6174,Wilsonian,Property Information,"•
96 Units/7 Stories"
6175,Wilsonian,Services,"•
Laundry Facilities"
6176,Wilsonian,Services,"•
Maintenance on site"
6177,Wilsonian,Services,"•
Renters Insurance Program"
6178,Wilsonian,Interior,"•
Clubhouse"
6179,Wilsonian,Outdoor Space,"•
Gated"
6180,Wilsonian,Outdoor Space,"•
Courtyard"
6181,Wilsonian,Outdoor Space,"•
Grill"
6182,Wilsonian,Features,"•
High Speed Internet Access"
6183,Wilsonian,Features,"•
Heating"
6184,Wilsonian,Features,"•
Smoke Free"
6185,Wilsonian,Features,"•
Trash Compactor"
6186,Wilsonian,Features,"•
Tub/Shower"
6187,Wilsonian,Features,"•
Handrails"
6188,Wilsonian,Features,"•
Sprinkler System"
6189,Wilsonian,Features,"•
Framed Mirrors"
6190,Wilsonian,Kitchen,"•
Dishwasher"
6191,Wilsonian,Kitchen,"•
Pantry"
6192,Wilsonian,Kitchen,"•
Kitchen"
6193,Wilsonian,Kitchen,"•
Oven"
6194,Wilsonian,Kitchen,"•
Range"
6195,Wilsonian,Kitchen,"•
Refrigerator"
6196,Wilsonian,Kitchen,"•
Freezer"
6197,Wilsonian,Kitchen,"•
Breakfast Nook"
6198,Wilsonian,Living Space,"•
Hardwood Floors"
6199,Wilsonian,Living Space,"•
Tile Floors"
6200,Wilsonian,Living Space,"•
Den"
6201,Wilsonian,Living Space,"•
Crown Molding"
6202,Wilsonian,Living Space,"•
Views"
6203,Wilsonian,Living Space,"•
Walk-In Closets"
6204,Wilsonian,Living Space,"•
Linen Closet"
6205,Wilsonian,Living Space,"•
Double Pane Windows"
